鄉鎮市區,土地位置建物門牌,總價元,季度,縣市
信義區,臺北市信義區吳興街１５６巷２２弄２５號二樓,24000000,2025Q2,臺北市
信義區,臺北市信義區吳興街１５６巷２２弄２５號三樓,24000000,2025Q2,臺北市
信義區,臺北市信義區吳興街１５６巷２２弄２５號四樓,22000000,2025Q2,臺北市
信義區,臺北市信義區忠孝東路五段３７２巷２７弄５６號,20000000,2025Q2,臺北市
信義區,臺北市信義區忠孝東路五段３７５號十樓之６,18230000,2025Q2,臺北市
信義區,臺北市信義區忠孝東路五段４２３巷４弄１５號五樓,8700000,2025Q2,臺北市
松山區,臺北市松山區民生東路四段８０巷１弄１３號四樓,31200000,2025Q2,臺北市
北投區,臺北市北投區石牌路二段３６３號三樓之２,17750000,2025Q2,臺北市
士林區,臺北市士林區雙溪街１０４號二樓之２,8500000,2025Q2,臺北市
北投區,臺北市北投區中山路４７號四樓之１４,4300000,2025Q2,臺北市
北投區,臺北市北投區石牌路二段３６３號八樓之１,41000000,2025Q2,臺北市
士林區,臺北市士林區承德路四段３１７號十二樓,27500000,2025Q2,臺北市
北投區,臺北市北投區中山路２８之５號一樓,8450000,2025Q2,臺北市
大安區,臺北市大安區溫州街５巷８之２號,27000000,2025Q2,臺北市
萬華區,臺北市萬華區和平西路三段２１８巷１號,2802800,2025Q2,臺北市
中山區,臺北市中山區林森北路４８２號四樓,15300000,2025Q2,臺北市
南港區,臺北市南港區成福路２４５號二樓,16320000,2025Q2,臺北市
文山區,臺北市文山區木柵路三段８５巷８弄４號,17060000,2025Q2,臺北市
文山區,臺北市文山區辛亥路四段１０１巷８５之３號,22500000,2025Q2,臺北市
大同區,臺北市大同區長安西路２０５號四樓之１８,4000000,2025Q2,臺北市
萬華區,臺北市萬華區和平西路三段８９巷１４號,4000000,2025Q2,臺北市
內湖區,臺北市內湖區康樂街６１巷７９弄５號二樓,16050000,2025Q2,臺北市
中山區,臺北市中山區吉林路２１８巷２０號,21000000,2025Q2,臺北市
信義區,臺北市信義區吳興街６００巷１２０號二樓,50000000,2025Q2,臺北市
北投區,臺北市北投區溫泉路５７號六樓,19500000,2025Q2,臺北市
士林區,臺北市士林區中山北路六段１９５巷６號八樓之１,45800000,2025Q2,臺北市
士林區,臺北市士林區中山北路六段１９５巷６號八樓,43080000,2025Q2,臺北市
士林區,臺北市士林區華齡街４０巷１６號四樓,8440000,2025Q2,臺北市
士林區,臺北市士林區中山北路五段５０８號五樓,231040000,2025Q2,臺北市
士林區,臺北市士林區中山北路五段５０８號六樓,234540000,2025Q2,臺北市
士林區,臺北市士林區中山北路五段５０２號五樓,148120000,2025Q2,臺北市
大安區,臺北市大安區和平東路二段３０７號十一樓,36020000,2025Q2,臺北市
大安區,臺北市大安區忠孝東路四段２２３巷５號地下之１,20780000,2025Q2,臺北市
大安區,臺北市大安區敦化南路一段２７０巷１０號五樓之１,45721688,2025Q2,臺北市
萬華區,臺北市萬華區富民路１４５巷３５弄２５號二樓,9000000,2025Q2,臺北市
內湖區,臺北市內湖區民權東路六段１８０巷１８號十一樓之２,40500000,2025Q2,臺北市
中正區,臺北市中正區臨沂街３巷２１號五樓,17800000,2025Q2,臺北市
萬華區,臺北市萬華區莒光路１１２巷９弄１９號,12680000,2025Q2,臺北市
大同區,臺北市大同區民權西路１５３號十二樓之１０,15150000,2025Q2,臺北市
大同區,臺北市大同區南京西路２８８號十四樓之３,76500000,2025Q2,臺北市
萬華區,臺北市萬華區國興路７２號十樓,15200000,2025Q2,臺北市
內湖區,臺北市內湖區成功路四段７３號五樓,63880000,2025Q2,臺北市
內湖區,臺北市內湖區行善路２８１巷１９弄１２號三樓,78600000,2025Q2,臺北市
內湖區,臺北市內湖區康樂街１３６巷３弄１８號二樓之１,7500000,2025Q2,臺北市
內湖區,臺北市內湖區內湖路一段９１巷１６２號二樓,11480000,2025Q2,臺北市
內湖區,臺北市內湖區文湖街２１巷９１弄１１號七樓,25000000,2025Q2,臺北市
信義區,臺北市信義區信義路五段１０９號十一樓之４,38600000,2025Q2,臺北市
信義區,臺北市信義區吳興街２６９巷１弄１４號,10200000,2025Q2,臺北市
松山區,臺北市松山區民生東路五段２７巷７弄２號,88000000,2025Q2,臺北市
士林區,臺北市士林區中山北路七段１４巷６５弄２號三樓,8800000,2025Q2,臺北市
北投區,臺北市北投區中山路４７號十一樓之１２,3066000,2025Q2,臺北市
北投區,臺北市北投區中央北路一段１３１號四樓之１,16660000,2025Q2,臺北市
大安區,臺北市大安區金山南路二段１８５巷１４號,46500000,2025Q2,臺北市
大安區,臺北市大安區忠孝東路四段７７巷１７號五樓之３,23000000,2025Q2,臺北市
中正區,臺北市中正區和平西路二段９８巷３之１號二樓,12000000,2025Q2,臺北市
大同區,臺北市大同區敦煌路２４巷７號三樓,9000000,2025Q2,臺北市
中山區,臺北市中山區明水路６７２巷３８號三樓之１,25400000,2025Q2,臺北市
文山區,臺北市文山區木柵路四段１５９巷１８４號五樓,10000000,2025Q2,臺北市
文山區,臺北市文山區新光路一段６５巷３２號五樓,10500000,2025Q2,臺北市
中正區,臺北市中正區漢口街一段５７號十二樓之５,44890000,2025Q2,臺北市
內湖區,臺北市內湖區成功路四段２２３巷１５弄７號五樓,7400000,2025Q2,臺北市
中山區,臺北市中山區敬業三路１６１巷５７號六樓,73680000,2025Q2,臺北市
中山區,臺北市中山區新生北路三段５８號四樓之４,6750000,2025Q2,臺北市
松山區,臺北市松山區南京東路三段３３５巷５號三樓之４,10600000,2025Q2,臺北市
信義區,臺北市信義區莊敬路４２３巷６弄１０號四樓,21660000,2025Q2,臺北市
信義區,臺北市信義區松仁路２５３巷９弄５號五樓,26000000,2025Q2,臺北市
北投區,臺北市北投區新民路５３之１號八樓之７,6960000,2025Q2,臺北市
大安區,臺北市大安區光復南路２４０巷１１號四樓,18000000,2025Q2,臺北市
大安區,臺北市大安區大安路二段１４１巷２４號四樓,25300000,2025Q2,臺北市
大安區,臺北市大安區信義路三段１５６號六樓之７,16550000,2025Q2,臺北市
大安區,臺北市大安區永康街６１巷３號三樓,8000000,2025Q2,臺北市
信義區,臺北市信義區吳興街３９４巷１７號四樓,13000000,2025Q2,臺北市
松山區,臺北市松山區南京東路四段１３３巷７弄１７號三樓,16261600,2025Q2,臺北市
文山區,臺北市文山區景文街１２３號,6000000,2025Q2,臺北市
大同區,臺北市大同區長安西路３２２號十三樓,55000000,2025Q2,臺北市
萬華區,臺北市萬華區東園街３０號七樓,18500000,2025Q2,臺北市
萬華區,臺北市萬華區和平西路三段１７４之４號四樓,8000000,2025Q2,臺北市
內湖區,臺北市內湖區內湖路一段９１巷１６０號二樓,11480000,2025Q2,臺北市
中山區,臺北市中山區新生北路二段６８巷８號八樓之７,30080000,2025Q2,臺北市
大安區,臺北市大安區忠孝東路四段１６２號四樓之２,18300000,2025Q2,臺北市
大同區,臺北市大同區保安街７８巷１２號,4000000,2025Q2,臺北市
南港區,臺北市南港區研究院路二段７之７號三樓,15000000,2025Q2,臺北市
北投區,臺北市北投區知行路２２５巷２３號三樓,1200000,2025Q2,臺北市
文山區,臺北市文山區政大二街１６８號,28880000,2025Q2,臺北市
文山區,臺北市文山區木柵路一段３１３號十六樓之５,63880000,2025Q2,臺北市
萬華區,臺北市萬華區康定路２４８號二樓之２,2454199,2025Q2,臺北市
中正區,臺北市中正區臨沂街３４之２號三樓,29000000,2025Q2,臺北市
中山區,臺北市中山區錦州街１４號,53000000,2025Q2,臺北市
中山區,臺北市中山區長安東路二段１６６號十二樓之１,34500000,2025Q2,臺北市
中山區,臺北市中山區林森北路６５７號九樓之３,9500000,2025Q2,臺北市
南港區,臺北市南港區研究院路二段６１巷２弄３７號四樓,22000000,2025Q2,臺北市
南港區,臺北市南港區忠孝東路六段１５９巷４弄７號四樓,5440000,2025Q2,臺北市
信義區,臺北市信義區永吉路２７８巷５８弄１號四樓,14500000,2025Q2,臺北市
士林區,臺北市士林區士東路２６６巷３弄７號四樓,18500000,2025Q2,臺北市
北投區,臺北市北投區稻香路１９３號,28800000,2025Q2,臺北市
士林區,臺北市士林區雨聲街７９號二樓,25500000,2025Q2,臺北市
大安區,臺北市大安區大安路一段８之１號四樓,16080000,2025Q2,臺北市
萬華區,臺北市萬華區寶興街１８８巷１３號,1500000,2025Q2,臺北市
內湖區,臺北市內湖區內湖路二段３６６號,205216299,2025Q2,臺北市
松山區,臺北市松山區市民大道五段１３７號三樓,5250000,2025Q2,臺北市
大安區,臺北市大安區復興南路一段１２８號九樓之３,18500000,2025Q2,臺北市
萬華區,臺北市萬華區萬大路４８６巷２８弄２６號,15400000,2025Q2,臺北市
大同區,臺北市大同區延平北路四段９７號七樓,35000000,2025Q2,臺北市
中山區,臺北市中山區樂群二路８６號四樓,99880000,2025Q2,臺北市
內湖區,臺北市內湖區環山路一段１３６巷８弄１２號三樓,14000000,2025Q2,臺北市
內湖區,臺北市內湖區南京東路六段４５１巷５７號六樓之１８,20380000,2025Q2,臺北市
松山區,臺北市松山區民生東路五段１７５號十四樓之７,15000000,2025Q2,臺北市
松山區,臺北市松山區南京東路四段１８６號七樓之８,28500000,2025Q2,臺北市
士林區,臺北市士林區德行東路１０９巷７３弄６號二樓,21000000,2025Q2,臺北市
北投區,臺北市北投區民族街４３巷２６號二樓,12060000,2025Q2,臺北市
北投區,臺北市北投區幽雅路７號五樓之９,9600000,2025Q2,臺北市
北投區,臺北市北投區中和街３８２巷２弄１７號,17500000,2025Q2,臺北市
大安區,臺北市大安區敦化南路二段６３巷５３弄３號,61000000,2025Q2,臺北市
文山區,臺北市文山區仙岩路１６巷４６號二樓之５,10000000,2025Q2,臺北市
中正區,臺北市中正區林森南路５９之５號二樓,20000000,2025Q2,臺北市
萬華區,臺北市萬華區萬大路１８７巷３８號,12000000,2025Q2,臺北市
中山區,臺北市中山區長安東路二段２４６號十二樓,25500000,2025Q2,臺北市
松山區,臺北市松山區光復北路１１巷９７號九樓之２,34580000,2025Q2,臺北市
士林區,臺北市士林區承德路四段６８號,6000000,2025Q2,臺北市
中正區,臺北市中正區羅斯福路二段５６號十二樓之８,17500000,2025Q2,臺北市
文山區,臺北市文山區辛亥路四段７７巷５８號七樓,18900000,2025Q2,臺北市
中正區,臺北市中正區羅斯福路一段８６號二樓,66000000,2025Q2,臺北市
萬華區,臺北市萬華區漢中街１６０號九樓之７,27000000,2025Q2,臺北市
中正區,臺北市中正區重慶南路一段９９號十樓之１,7120000,2025Q2,臺北市
萬華區,臺北市萬華區富民路１４５巷１６號四樓,8700000,2025Q2,臺北市
內湖區,臺北市內湖區內湖路三段３２３號四樓,9000000,2025Q2,臺北市
內湖區,臺北市內湖區環山路二段１９號五樓,16880000,2025Q2,臺北市
中山區,臺北市中山區中山北路一段９６巷９號,27194750,2025Q2,臺北市
內湖區,臺北市內湖區內湖路一段９１巷１６８號三樓,15160000,2025Q2,臺北市
松山區,臺北市松山區三民路１３０巷２１號二樓,26300000,2025Q2,臺北市
松山區,臺北市松山區八德路三段１５８巷２０弄３４號七樓之２,28800000,2025Q2,臺北市
信義區,臺北市信義區松仁路２３５號四樓,20550000,2025Q2,臺北市
信義區,臺北市信義區吳興街３６８巷１之４號五樓之１,8150000,2025Q2,臺北市
信義區,臺北市信義區永吉路２７８巷２８弄７號,5150000,2025Q2,臺北市
松山區,臺北市松山區南京東路五段２００號六樓之８,19800000,2025Q2,臺北市
北投區,臺北市北投區承德路七段２３２巷１４號四樓,16960000,2025Q2,臺北市
士林區,臺北市士林區天母東路７２號三樓,36500000,2025Q2,臺北市
大安區,臺北市大安區和平東路一段１７７之２號八樓,37680000,2025Q2,臺北市
大安區,臺北市大安區樂業街１６９巷３１號四樓,6500000,2025Q2,臺北市
大安區,臺北市大安區仁愛路四段２７巷３２號地下,90000000,2025Q2,臺北市
信義區,臺北市信義區虎林街４６巷１０號、虎林街４６巷１０之１號,32912500,2025Q2,臺北市
松山區,臺北市松山區富錦街５１３號三樓,10000000,2025Q2,臺北市
南港區,臺北市南港區研究院路三段２７９號,60000000,2025Q2,臺北市
大安區,臺北市大安區文昌街２１０巷１４號四樓,16000000,2025Q2,臺北市
大安區,臺北市大安區文昌街２１０巷１４號五樓,14000000,2025Q2,臺北市
萬華區,臺北市萬華區昆明街１１１號三樓之２,4700000,2025Q2,臺北市
萬華區,臺北市萬華區長泰街３０８巷３５號二樓,11780000,2025Q2,臺北市
大同區,臺北市大同區民族西路２７２號,23000000,2025Q2,臺北市
中山區,臺北市中山區長春路２４７號十二樓之１,18180000,2025Q2,臺北市
信義區,臺北市信義區吳興街１５６巷２２弄１３號三樓,17700000,2025Q2,臺北市
信義區,臺北市信義區基隆路一段１２７號十樓之３,24300000,2025Q2,臺北市
信義區,臺北市信義區紫雲街２５號三樓,22500000,2025Q2,臺北市
信義區,臺北市信義區福德街２２１巷２弄１之１號二樓,18400000,2025Q2,臺北市
北投區,臺北市北投區東華街一段４９６號六樓之１,52880000,2025Q2,臺北市
大安區,臺北市大安區信義路四段１８８號十一樓之３,18880000,2025Q2,臺北市
