鄉鎮市區,土地位置建物門牌,總價元,季度,縣市
中和區,新北市中和區連勝街５７巷３７號十三樓,15200000,2026Q1,新北市
中和區,新北市中和區景新街３４巷２弄１１號七樓,22500000,2026Q1,新北市
鶯歌區,新北市鶯歌區育德街２０號七樓,7000000,2026Q1,新北市
新店區,新北市新店區力行路１２號三樓,12500000,2026Q1,新北市
三重區,新北市三重區永福街２１１巷２弄３號四樓,12700000,2026Q1,新北市
泰山區,新北市泰山區仁德路１０９號四樓,14600000,2026Q1,新北市
淡水區,新北市淡水區新市一路三段１０１巷１６８號五樓,16880000,2026Q1,新北市
中和區,新北市中和區景新街５６９號九樓,19100000,2026Q1,新北市
板橋區,新北市板橋區新海路１３５巷３９號五樓之二,6600000,2026Q1,新北市
泰山區,新北市泰山區全興路２５巷１４號二樓,17880000,2026Q1,新北市
五股區,新北市五股區成洲五路１６號九樓,14000000,2026Q1,新北市
新莊區,新北市新莊區建安街４１巷１弄９號六樓,12000000,2026Q1,新北市
林口區,新北市林口區文化三路二段４１巷４１號六樓之一,15880000,2026Q1,新北市
林口區,新北市林口區文化三路一段３９２之２號七樓,18000000,2026Q1,新北市
汐止區,新北市汐止區樟樹二路２５１巷１號４樓,15350000,2026Q1,新北市
汐止區,新北市汐止區大同路二段１８４巷９號２樓之６,13500000,2026Q1,新北市
汐止區,新北市汐止區福德二路１３２巷３號３樓,22400000,2026Q1,新北市
淡水區,新北市淡水區新民街一段７７之１號二樓,8060000,2026Q1,新北市
瑞芳區,新北市瑞芳區三爪子坑路１１１巷３１號三樓,500000,2026Q1,新北市
三重區,新北市三重區仁安街６１號二樓,16100000,2026Q1,新北市
三重區,新北市三重區長榮路１００號,17000000,2026Q1,新北市
蘆洲區,新北市蘆洲區信義路１８８巷１５弄１８號,13120000,2026Q1,新北市
永和區,新北市永和區文化路１３５巷２２弄８號,23000000,2026Q1,新北市
中和區,新北市中和區中興街１８０巷５２弄１２號二樓,11000000,2026Q1,新北市
淡水區,新北市淡水區英專路７９巷２１號,7352000,2026Q1,新北市
淡水區,新北市淡水區新民街２９６號二樓,19280000,2026Q1,新北市
淡水區,新北市淡水區水源街二段７４巷２７號二樓,5880000,2026Q1,新北市
淡水區,新北市淡水區新市三路一段１０６號七樓,10700000,2026Q1,新北市
淡水區,新北市淡水區新市五路一段１４６號四樓,8200000,2026Q1,新北市
蘆洲區,新北市蘆洲區永樂街２７巷３３號六樓,16400000,2026Q1,新北市
中和區,新北市中和區宜安路１６８巷８號十樓,27300000,2026Q1,新北市
永和區,新北市永和區竹林路１１７號五樓,11320000,2026Q1,新北市
永和區,新北市永和區福和路２１７號二樓之１,12980000,2026Q1,新北市
樹林區,新北市樹林區佳園路三段５３４號十樓,12850000,2026Q1,新北市
板橋區,新北市板橋區吳鳳路８１巷１５號三樓,10800000,2026Q1,新北市
板橋區,新北市板橋區大觀路二段３７巷５８號二樓,9300000,2026Q1,新北市
土城區,新北市土城區莊園街３３號十樓,20300000,2026Q1,新北市
板橋區,新北市板橋區華江五路１０９號八樓,33250000,2026Q1,新北市
林口區,新北市林口區竹林路６０６巷１９弄７號,19000000,2026Q1,新北市
新莊區,新北市新莊區思源路６８２號二十樓,52500000,2026Q1,新北市
新莊區,新北市新莊區立信三街１２巷５號六樓,18000000,2026Q1,新北市
汐止區,新北市汐止區福德三路８號十一樓之１,13660000,2026Q1,新北市
淡水區,新北市淡水區新春街１１４之５號五樓,15000000,2026Q1,新北市
淡水區,新北市淡水區中正東路一段７２巷１號,7360000,2026Q1,新北市
三重區,新北市三重區正義北路１８５號八樓之一,9800000,2026Q1,新北市
永和區,新北市永和區中和路４９９號七樓之六,22000000,2026Q1,新北市
樹林區,新北市樹林區四德街８號九樓,18500000,2026Q1,新北市
三峽區,新北市三峽區學勤路１８０之１號四樓,13580000,2026Q1,新北市
板橋區,新北市板橋區縣民大道二段７４號十二樓,68800000,2026Q1,新北市
泰山區,新北市泰山區福興一街７１號二樓,18300000,2026Q1,新北市
林口區,新北市林口區文化三路一段１９１巷７號十二樓,27470000,2026Q1,新北市
三重區,新北市三重區富華街２３４號,10200000,2026Q1,新北市
永和區,新北市永和區竹林路１１７之１號五樓,10080000,2026Q1,新北市
淡水區,新北市淡水區沙崙路一段１２６巷３２號,16000000,2026Q1,新北市
板橋區,新北市板橋區溪崑二街３０號,15500000,2026Q1,新北市
林口區,新北市林口區林口路１１３巷６弄２５號,20000000,2026Q1,新北市
淡水區,新北市淡水區新市一路一段１０６號十樓,12500000,2026Q1,新北市
蘆洲區,新北市蘆洲區民族路３３１之５號九樓,17500000,2026Q1,新北市
中和區,新北市中和區景平路１９０號十五樓之七,8880000,2026Q1,新北市
永和區,新北市永和區保福路二段８８巷１８號三樓,9720030,2026Q1,新北市
五股區,新北市五股區西雲路９４巷１號五樓,9380000,2026Q1,新北市
土城區,新北市土城區中央路一段２６０巷１８號五樓,11500000,2026Q1,新北市
林口區,新北市林口區四維路５８號十一樓之二,42000000,2026Q1,新北市
三重區,新北市三重區疏洪西路３１號二樓,24780000,2026Q1,新北市
永和區,新北市永和區永貞路３８６巷６號三樓之１,27750000,2026Q1,新北市
中和區,新北市中和區景安路２００巷２弄７號二樓,18850000,2026Q1,新北市
樹林區,新北市樹林區新興街１９巷３２號三樓,232000000,2026Q1,新北市
土城區,新北市土城區立德路７４巷１號九樓,17800000,2026Q1,新北市
